epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
117,1038.34,2.28257,3.92608,1.71743,1.57685,0,0.28159,0.30851,0.26761,0.12063,0.41922,0.2766,0.27443,0.10582,2.2109,3.96738,1.86068,1.83512,0,0.00154064,0.00154064,0.00154064
118,1046.65,2.24338,3.82198,1.56186,1.48056,0,0.47039,0.20213,0.2265,0.10733,0.5131,0.16821,0.20926,0.08353,2.22673,3.99191,1.90959,1.83682,0,0.00153668,0.00153668,0.00153668
119,1055.08,2.21536,3.8099,1.60766,1.53439,0,0.28675,0.25663,0.23125,0.0985,0.33359,0.20213,0.22099,0.07662,2.27917,4.00965,1.86935,1.85808,0,0.00153272,0.00153272,0.00153272
120,1063.38,2.24183,3.76625,1.60173,1.49842,0,0.39789,0.32979,0.27352,0.10451,0.43556,0.32839,0.28898,0.09024,2.25145,4.01269,1.8329,1.79482,0,0.00152876,0.00152876,0.00152876
121,1071.89,2.30897,3.85855,1.60617,1.50059,0,0.406,0.31915,0.29475,0.10514,0.40444,0.30851,0.24762,0.07987,2.27728,4.10927,1.8856,1.81277,0,0.0015248,0.0015248,0.0015248
122,1080.19,2.24172,3.81423,1.50795,1.47608,0,0.38544,0.31915,0.2918,0.11906,0.44108,0.2766,0.26559,0.09213,2.21028,4.08689,1.79953,1.80337,0,0.00152084,0.00152084,0.00152084
123,1088.74,2.23811,3.83618,1.55259,1.50162,0,0.42923,0.31915,0.34375,0.1495,0.46492,0.31915,0.3221,0.10625,2.10973,3.97573,1.75561,1.72449,0,0.00151688,0.00151688,0.00151688
124,1096.89,2.25808,3.87209,1.58858,1.50904,0,0.42923,0.31915,0.34375,0.1495,0.46492,0.31915,0.3221,0.10625,2.10973,3.97573,1.75561,1.72449,0,0.00151292,0.00151292,0.00151292
125,1105.29,2.21443,3.85832,1.51628,1.47775,0,0.52075,0.3617,0.39378,0.15439,0.50247,0.32979,0.36333,0.11467,2.15936,3.99448,1.75618,1.75008,0,0.00150896,0.00150896,0.00150896
126,1114.5,2.23269,3.85662,1.57665,1.48307,0,0.53475,0.3617,0.36679,0.14464,0.51678,0.35106,0.35223,0.11441,2.22139,3.9805,1.78798,1.79553,0,0.001505,0.001505,0.001505
127,1123.7,2.17321,3.78939,1.47351,1.42893,0,0.48976,0.30637,0.3448,0.13462,0.48226,0.28723,0.32362,0.10598,2.35946,4.00031,1.80739,1.9074,0,0.00150104,0.00150104,0.00150104
128,1132.67,2.22105,3.87349,1.55325,1.48079,0,0.3935,0.31915,0.32359,0.12612,0.56257,0.2463,0.31477,0.09588,2.34918,4.01966,1.84945,1.85292,0,0.00149708,0.00149708,0.00149708
129,1141.54,2.21123,3.76319,1.62745,1.48664,0,0.33245,0.28083,0.31472,0.1239,0.42994,0.23404,0.27478,0.08438,2.32682,4.0826,1.80584,1.81817,0,0.00149312,0.00149312,0.00149312
130,1150.33,2.18806,3.72347,1.55355,1.48098,0,0.36073,0.32419,0.30942,0.1285,0.5255,0.20213,0.26177,0.08825,2.16159,4.08602,1.82033,1.80957,0,0.00148916,0.00148916,0.00148916
131,1159.54,2.19132,3.8007,1.53488,1.48766,0,0.45269,0.30851,0.33333,0.14233,0.48912,0.28723,0.29621,0.10187,2.14858,4.04414,1.77378,1.7975,0,0.0014852,0.0014852,0.0014852
132,1168.54,2.16197,3.75205,1.50028,1.47298,0,0.38673,0.40924,0.37496,0.15237,0.3899,0.39362,0.3479,0.11187,2.20495,3.96911,1.77296,1.7878,0,0.00148124,0.00148124,0.00148124
133,1179.11,2.23833,3.85383,1.62934,1.52195,0,0.44846,0.39793,0.37163,0.143,0.42229,0.37234,0.33083,0.10112,2.21076,3.94452,1.8122,1.79334,0,0.00147728,0.00147728,0.00147728
134,1189.59,2.16094,3.77009,1.49046,1.43828,0,0.44846,0.39793,0.37163,0.143,0.42229,0.37234,0.33083,0.10112,2.21076,3.94452,1.8122,1.79334,0,0.00147332,0.00147332,0.00147332
135,1201.1,2.16732,3.73168,1.59237,1.49239,0,0.48161,0.2766,0.31244,0.13897,0.43,0.25532,0.28006,0.10129,2.21356,3.92347,1.83236,1.83267,0,0.00146936,0.00146936,0.00146936
136,1210,2.15696,3.7424,1.54111,1.48403,0,0.4476,0.26724,0.31032,0.13976,0.4476,0.26724,0.28867,0.10238,2.28174,3.92956,1.83566,1.8834,0,0.0014654,0.0014654,0.0014654
137,1218.68,2.23073,3.75887,1.53278,1.4385,0,0.45954,0.38298,0.39965,0.15062,0.45777,0.37234,0.37822,0.11274,2.32311,3.89994,1.7722,1.8743,0,0.00146144,0.00146144,0.00146144
138,1227.31,2.20003,3.72857,1.59523,1.5013,0,0.47604,0.40426,0.41894,0.16076,0.48316,0.34043,0.37461,0.12181,2.3431,3.93597,1.74796,1.88306,0,0.00145748,0.00145748,0.00145748
139,1236.31,2.14504,3.63749,1.53174,1.49937,0,0.61138,0.39362,0.4227,0.17934,0.52876,0.34043,0.34323,0.12111,2.24105,4.03626,1.64625,1.85484,0,0.00145352,0.00145352,0.00145352
140,1245.86,2.29189,3.85378,1.54503,1.54379,0,0.59938,0.38298,0.41104,0.17985,0.57979,0.33765,0.34854,0.12457,2.17984,4.05183,1.67763,1.8198,0,0.00144956,0.00144956,0.00144956
141,1255.36,2.23446,3.78412,1.55691,1.51573,0,0.45696,0.34043,0.38409,0.16076,0.68087,0.25532,0.33034,0.11262,2.18888,4.06062,1.69873,1.8067,0,0.0014456,0.0014456,0.0014456
142,1264.31,2.21944,3.74678,1.49941,1.43567,0,0.40434,0.28723,0.3023,0.12671,0.41454,0.26596,0.27634,0.09628,2.23461,4.02431,1.77989,1.76148,0,0.00144164,0.00144164,0.00144164
143,1273.07,2.21709,3.79672,1.54995,1.44193,0,0.36193,0.31983,0.28081,0.11831,0.38636,0.23404,0.24513,0.08849,2.30563,3.97217,1.83394,1.77635,0,0.00143768,0.00143768,0.00143768
144,1282.03,2.19476,3.81815,1.43894,1.43327,0,0.38289,0.29703,0.3163,0.13953,0.46459,0.23404,0.27118,0.10982,2.27071,3.89953,1.78861,1.82676,0,0.00143372,0.00143372,0.00143372
145,1290.74,2.15709,3.63986,1.47282,1.44744,0,0.38289,0.29703,0.3163,0.13953,0.46459,0.23404,0.27118,0.10982,2.27071,3.89953,1.78861,1.82676,0,0.00142976,0.00142976,0.00142976
146,1299.4,2.10474,3.63954,1.4301,1.42654,0,0.44656,0.31915,0.35323,0.15346,0.55324,0.26596,0.32551,0.11615,2.25459,3.86064,1.75992,1.82668,0,0.0014258,0.0014258,0.0014258
147,1307.91,2.16077,3.68018,1.56374,1.49558,0,0.54137,0.30143,0.35641,0.14759,0.61379,0.28723,0.34786,0.10815,2.28415,3.8654,1.7568,1.852,0,0.00142184,0.00142184,0.00142184
148,1316.55,2.12394,3.65016,1.47398,1.45264,0,0.47117,0.3602,0.38829,0.16481,0.63094,0.2766,0.37468,0.11779,2.23471,3.88127,1.74812,1.81771,0,0.00141788,0.00141788,0.00141788
149,1325.26,2.1798,3.69651,1.4858,1.46046,0,0.51362,0.34043,0.37446,0.162,0.47998,0.31915,0.35208,0.10694,2.26295,3.98133,1.69049,1.82799,0,0.00141392,0.00141392,0.00141392
150,1334.22,2.15994,3.64226,1.40385,1.44577,0,0.3765,0.31915,0.33159,0.14981,0.36395,0.30851,0.30645,0.10645,2.20546,4,1.79056,1.82035,0,0.00140996,0.00140996,0.00140996
151,1343.2,2.17228,3.64869,1.41548,1.44654,0,0.48568,0.28723,0.34572,0.14885,0.45963,0.31915,0.35031,0.10326,2.21047,4.00832,1.75199,1.82467,0,0.001406,0.001406,0.001406
152,1351.94,2.19056,3.72398,1.49149,1.43202,0,0.51629,0.29787,0.38412,0.16005,0.51629,0.29787,0.37589,0.11588,2.21054,3.95394,1.72652,1.80648,0,0.00140204,0.00140204,0.00140204
153,1360.61,2.15922,3.68566,1.46627,1.44862,0,0.58673,0.35106,0.42668,0.16305,0.57366,0.30851,0.37699,0.12117,2.328,3.97171,1.73098,1.83388,0,0.00139808,0.00139808,0.00139808
154,1369.46,2.21541,3.82448,1.53512,1.50297,0,0.56307,0.35649,0.41516,0.17412,0.56654,0.32979,0.36931,0.12611,2.2559,3.94402,1.74134,1.77351,0,0.00139412,0.00139412,0.00139412
155,1378.05,2.23654,3.7488,1.50427,1.48438,0,0.38635,0.39519,0.37759,0.16976,0.45794,0.36851,0.3618,0.1282,2.17434,3.87764,1.7826,1.74884,0,0.00139016,0.00139016,0.00139016
156,1386.67,2.204,3.7409,1.52726,1.47882,0,0.38635,0.39519,0.37759,0.16976,0.45794,0.36851,0.3618,0.1282,2.17434,3.87764,1.7826,1.74884,0,0.0013862,0.0013862,0.0013862
157,1395.73,2.16341,3.67411,1.51129,1.47035,0,0.34947,0.35106,0.3427,0.1609,0.36577,0.3617,0.33959,0.12378,2.15316,3.90274,1.75101,1.76219,0,0.00138224,0.00138224,0.00138224
158,1404.6,2.15722,3.67782,1.41262,1.41395,0,0.39195,0.28119,0.32623,0.14364,0.44876,0.26596,0.3067,0.11177,2.2082,3.94688,1.79332,1.81388,0,0.00137828,0.00137828,0.00137828
159,1413.42,2.09637,3.59391,1.4461,1.43912,0,0.33705,0.28723,0.29763,0.13369,0.41772,0.24468,0.26635,0.10395,2.27447,3.99258,1.81072,1.87851,0,0.00137432,0.00137432,0.00137432
160,1422,2.16731,3.7648,1.50278,1.48512,0,0.46443,0.34043,0.34959,0.1425,0.43573,0.30851,0.30348,0.10418,2.29506,4.02522,1.75005,1.87691,0,0.00137036,0.00137036,0.00137036
161,1430.6,2.11906,3.62744,1.53424,1.4976,0,0.52149,0.37234,0.44735,0.17339,0.49169,0.35106,0.3936,0.12697,2.17614,3.96916,1.64734,1.78285,0,0.0013664,0.0013664,0.0013664
162,1439.34,2.15027,3.69462,1.47762,1.48017,0,0.46732,0.42553,0.43439,0.17512,0.45563,0.41489,0.41242,0.1246,2.11161,3.91178,1.72233,1.7212,0,0.00136244,0.00136244,0.00136244
163,1448.07,2.1324,3.67737,1.48047,1.42883,0,0.45703,0.39362,0.3843,0.16706,0.46063,0.39362,0.36833,0.1236,2.07864,3.89237,1.71247,1.7398,0,0.00135848,0.00135848,0.00135848
164,1456.75,2.07864,3.65853,1.4551,1.43162,0,0.42144,0.39523,0.33673,0.15476,0.35864,0.33316,0.31526,0.10904,2.12874,3.93442,1.759,1.77514,0,0.00135452,0.00135452,0.00135452
165,1466,2.11131,3.62019,1.40446,1.42801,0,0.48338,0.36832,0.37668,0.14982,0.38487,0.37942,0.34441,0.10902,2.19958,3.93516,1.76376,1.76489,0,0.00135056,0.00135056,0.00135056
166,1474.81,2.13383,3.64539,1.43641,1.42903,0,0.48338,0.36832,0.37668,0.14982,0.38487,0.37942,0.34441,0.10902,2.19958,3.93516,1.76376,1.76489,0,0.0013466,0.0013466,0.0013466
167,1483.58,2.12171,3.57969,1.49394,1.46086,0,0.49151,0.41135,0.40417,0.13418,0.37717,0.31915,0.3108,0.08894,2.26063,3.98938,1.77476,1.76432,0,0.00134264,0.00134264,0.00134264
168,1492.76,2.20129,3.74647,1.51106,1.46543,0,0.48587,0.2916,0.32604,0.12459,0.43107,0.26596,0.30428,0.08317,2.27629,4.03871,1.71703,1.83043,0,0.00133868,0.00133868,0.00133868
169,1501.64,2.11064,3.64384,1.45155,1.44669,0,0.34768,0.40426,0.34735,0.12909,0.39422,0.29769,0.31798,0.08928,2.28609,4.00556,1.73038,1.86739,0,0.00133472,0.00133472,0.00133472
170,1510.39,2.12416,3.67017,1.4184,1.42151,0,0.38416,0.3617,0.3356,0.14262,0.48665,0.24468,0.3099,0.10442,2.27988,3.94775,1.73607,1.8855,0,0.00133076,0.00133076,0.00133076
171,1519.02,2.08427,3.55704,1.39666,1.40974,0,0.469,0.34043,0.36671,0.1673,0.44951,0.34043,0.35209,0.11679,2.36101,3.91894,1.67722,1.9158,0,0.0013268,0.0013268,0.0013268
172,1527.49,2.08229,3.55463,1.46162,1.45684,0,0.42676,0.35106,0.35759,0.16463,0.40687,0.35106,0.34237,0.11843,2.38051,3.90615,1.66821,1.91977,0,0.00132284,0.00132284,0.00132284
173,1538.06,2.113,3.65252,1.39105,1.42511,0,0.51279,0.41489,0.422,0.17954,0.39683,0.42553,0.37729,0.12857,2.27154,3.85572,1.63366,1.83924,0,0.00131888,0.00131888,0.00131888
174,1548.62,2.15345,3.79589,1.49183,1.49846,0,0.3927,0.39901,0.38429,0.16311,0.37181,0.3967,0.36925,0.12164,2.25417,3.89511,1.65621,1.77734,0,0.00131492,0.00131492,0.00131492
175,1557.69,2.11262,3.65988,1.41257,1.39085,0,0.51649,0.31821,0.38183,0.16124,0.44762,0.31915,0.34835,0.11731,2.13633,3.9545,1.67811,1.71549,0,0.00131096,0.00131096,0.00131096
176,1566.54,2.11217,3.65455,1.45547,1.46393,0,0.50666,0.3617,0.39367,0.16179,0.42425,0.29787,0.33275,0.11651,2.06505,3.8808,1.6764,1.69423,0,0.001307,0.001307,0.001307
177,1575.35,2.07646,3.62187,1.41445,1.43362,0,0.50666,0.3617,0.39367,0.16179,0.42425,0.29787,0.33275,0.11651,2.06505,3.8808,1.6764,1.69423,0,0.00130304,0.00130304,0.00130304
178,1585.05,2.11859,3.64488,1.38338,1.44007,0,0.59238,0.30851,0.42506,0.1779,0.5853,0.28723,0.37481,0.13482,2.05423,3.85936,1.62081,1.68952,0,0.00129908,0.00129908,0.00129908
179,1594.4,2.14207,3.66931,1.35806,1.43557,0,0.50029,0.34082,0.40913,0.18081,0.5669,0.29787,0.38419,0.13392,2.06229,3.84212,1.61076,1.71115,0,0.00129512,0.00129512,0.00129512
180,1603.93,2.13369,3.65023,1.43191,1.40703,0,0.45517,0.37234,0.40474,0.17673,0.59234,0.2766,0.36937,0.13143,2.1289,3.85302,1.59046,1.76145,0,0.00129116,0.00129116,0.00129116
181,1612.73,2.11507,3.65905,1.41747,1.42838,0,0.41847,0.31391,0.37918,0.16205,0.40645,0.26596,0.33165,0.11808,2.194,3.93833,1.63115,1.7999,0,0.0012872,0.0012872,0.0012872
182,1621.47,2.05547,3.51334,1.39507,1.39609,0,0.44726,0.37018,0.38061,0.15859,0.42444,0.34043,0.34478,0.11944,2.24288,3.93388,1.65795,1.81083,0,0.00128324,0.00128324,0.00128324
183,1630.06,2.0887,3.54276,1.47707,1.46319,0,0.36812,0.3617,0.35266,0.14962,0.37021,0.3617,0.3368,0.11432,2.25342,3.86191,1.69451,1.83485,0,0.00127928,0.00127928,0.00127928
184,1648.73,2.08615,3.56599,1.41958,1.43971,0,0.449,0.34043,0.38779,0.17076,0.39914,0.37234,0.3555,0.1256,2.16317,3.81779,1.67125,1.79191,0,0.00127532,0.00127532,0.00127532
185,1659.63,2.1112,3.74772,1.38857,1.42916,0,0.54738,0.3617,0.41358,0.16837,0.51,0.32979,0.37337,0.11882,2.22439,3.88937,1.66639,1.78762,0,0.00127136,0.00127136,0.00127136
186,1668.47,2.09398,3.57151,1.39482,1.39812,0,0.4637,0.39362,0.41512,0.16186,0.42081,0.35106,0.3574,0.11081,2.32532,4.05075,1.69188,1.84692,0,0.0012674,0.0012674,0.0012674
187,1677.26,2.09786,3.62539,1.33421,1.36658,0,0.50902,0.32979,0.38026,0.16769,0.53517,0.29787,0.35049,0.11648,2.29079,4.043,1.64222,1.89589,0,0.00126344,0.00126344,0.00126344
188,1686.04,2.14435,3.62903,1.45162,1.46377,0,0.50902,0.32979,0.38026,0.16769,0.53517,0.29787,0.35049,0.11648,2.29079,4.043,1.64222,1.89589,0,0.00125948,0.00125948,0.00125948
189,1698.02,2.08291,3.61651,1.3849,1.41848,0,0.47761,0.32979,0.33186,0.1576,0.41681,0.28723,0.30933,0.11328,2.26457,3.96206,1.76907,1.90278,0,0.00125552,0.00125552,0.00125552
190,1708.86,2.08553,3.58707,1.33273,1.38228,0,0.64083,0.25532,0.3593,0.16708,0.67816,0.25532,0.33782,0.12887,2.17521,3.84761,1.79494,1.79462,0,0.00125156,0.00125156,0.00125156
191,1719.8,2.0058,3.5394,1.34653,1.39471,0,0.42203,0.37234,0.36586,0.16358,0.41329,0.31915,0.3426,0.12376,2.17612,3.81494,1.72914,1.76518,0,0.0012476,0.0012476,0.0012476
192,1728.51,2.04,3.51861,1.39,1.40306,0,0.36584,0.30851,0.28361,0.13132,0.38939,0.27817,0.27163,0.10669,2.14314,3.84666,1.77455,1.75067,0,0.00124364,0.00124364,0.00124364
193,1737.11,2.02803,3.52513,1.37065,1.41265,0,0.48243,0.37234,0.35503,0.1516,0.47822,0.30851,0.31295,0.1157,2.14031,3.86062,1.67537,1.7465,0,0.00123968,0.00123968,0.00123968
194,1745.79,2.07804,3.60454,1.4089,1.44519,0,0.49767,0.39362,0.40698,0.16883,0.48866,0.3617,0.38542,0.12441,2.19045,3.85644,1.66413,1.77819,0,0.00123572,0.00123572,0.00123572
195,1754.52,2.05078,3.56056,1.32283,1.39804,0,0.451,0.42825,0.4122,0.17981,0.47776,0.34063,0.38553,0.1309,2.16122,3.84203,1.65319,1.75672,0,0.00123176,0.00123176,0.00123176
196,1763.22,2.05022,3.53055,1.3698,1.4119,0,0.41323,0.3971,0.39265,0.18807,0.47381,0.3617,0.37735,0.14564,2.11308,3.8751,1.65197,1.74349,0,0.0012278,0.0012278,0.0012278
197,1772.41,2.0549,3.54326,1.46602,1.48541,0,0.52812,0.31915,0.38844,0.16842,0.51052,0.30851,0.35058,0.12097,2.21548,3.92373,1.6873,1.82137,0,0.00122384,0.00122384,0.00122384
198,1781.03,2.02548,3.45048,1.35918,1.40391,0,0.52812,0.31915,0.38844,0.16842,0.51052,0.30851,0.35058,0.12097,2.21548,3.92373,1.6873,1.82137,0,0.00121988,0.00121988,0.00121988
199,1789.61,2.03357,3.48195,1.3645,1.40356,0,0.61133,0.31915,0.38048,0.16208,0.61532,0.31915,0.38778,0.11243,2.30553,3.94165,1.64666,1.87957,0,0.00121592,0.00121592,0.00121592
200,1798.3,1.99462,3.40198,1.29087,1.35533,0,0.55064,0.34043,0.39258,0.15886,0.51534,0.32979,0.36489,0.10932,2.28098,3.92533,1.59686,1.83725,0,0.00121196,0.00121196,0.00121196
201,1806.98,2.09887,3.5242,1.3509,1.40219,0,0.56812,0.31915,0.39303,0.16648,0.51867,0.30851,0.34832,0.13065,2.15683,3.83335,1.61249,1.78613,0,0.001208,0.001208,0.001208
202,1815.55,2.03211,3.50111,1.34042,1.42075,0,0.49292,0.29787,0.3687,0.17167,0.50317,0.29094,0.34444,0.13232,2.18053,3.85221,1.62949,1.80936,0,0.00120404,0.00120404,0.00120404
203,1824.14,2.0049,3.47136,1.3639,1.40898,0,0.52838,0.29787,0.38108,0.18013,0.57662,0.31915,0.36126,0.12707,2.22267,3.87314,1.6632,1.81634,0,0.00120008,0.00120008,0.00120008
204,1832.85,2.07207,3.58516,1.32926,1.39636,0,0.50246,0.38298,0.42627,0.17776,0.50297,0.38298,0.40049,0.13395,2.23268,3.86901,1.57142,1.80711,0,0.00119612,0.00119612,0.00119612
205,1841.97,2.05248,3.45068,1.30965,1.36949,0,0.71802,0.3617,0.48904,0.18726,0.54145,0.37234,0.43274,0.1348,2.28385,3.94618,1.52986,1.83335,0,0.00119216,0.00119216,0.00119216
206,1854.09,2.04,3.54675,1.34607,1.41084,0,0.569,0.34043,0.4431,0.18719,0.57345,0.38298,0.41532,0.13485,2.30805,3.97348,1.52149,1.83646,0,0.0011882,0.0011882,0.0011882
207,1862.85,1.9726,3.44692,1.34243,1.38457,0,0.53416,0.34043,0.41801,0.18416,0.53927,0.34043,0.38614,0.13737,2.26342,3.94413,1.56594,1.81482,0,0.00118424,0.00118424,0.00118424
208,1871.21,1.94985,3.41926,1.40922,1.4433,0,0.40583,0.3617,0.39667,0.18478,0.52866,0.34043,0.36944,0.14302,2.13256,3.85346,1.56583,1.79526,0,0.00118028,0.00118028,0.00118028
209,1879.68,1.99625,3.48063,1.35173,1.42149,0,0.40583,0.3617,0.39667,0.18478,0.52866,0.34043,0.36944,0.14302,2.13256,3.85346,1.56583,1.79526,0,0.00117632,0.00117632,0.00117632
210,1888.37,2.06172,3.49241,1.28345,1.42528,0,0.42577,0.38298,0.40661,0.19187,0.51111,0.31915,0.37673,0.14116,2.116,3.82217,1.57246,1.78311,0,0.00117236,0.00117236,0.00117236
211,1896.99,1.95685,3.41673,1.28955,1.36128,0,0.44382,0.32979,0.39106,0.17589,0.51283,0.35839,0.39493,0.1334,2.195,3.86921,1.61072,1.80863,0,0.0011684,0.0011684,0.0011684
212,1905.73,2.07801,3.5217,1.30749,1.39112,0,0.41037,0.28723,0.37499,0.15545,0.57552,0.24521,0.34324,0.11541,2.24324,3.92825,1.63182,1.85592,0,0.00116444,0.00116444,0.00116444
213,1914.22,1.97177,3.42796,1.37063,1.42093,0,0.6044,0.29787,0.37781,0.1556,0.61424,0.28723,0.31974,0.10592,2.15797,3.88162,1.71708,1.81433,0,0.00116048,0.00116048,0.00116048
214,1923.85,2.09058,3.52039,1.32564,1.39379,0,0.60783,0.34043,0.40617,0.15996,0.47389,0.28723,0.31694,0.11225,2.15664,3.82874,1.6491,1.79341,0,0.00115652,0.00115652,0.00115652
215,1932.61,2.00951,3.50681,1.299,1.36349,0,0.43239,0.40426,0.41956,0.17406,0.46046,0.37234,0.37027,0.12483,2.20112,3.86621,1.61907,1.82121,0,0.00115256,0.00115256,0.00115256
216,1941.27,2.04446,3.43976,1.34144,1.41559,0,0.42094,0.3617,0.38813,0.17817,0.47722,0.38298,0.37915,0.13477,2.16381,3.88468,1.59907,1.79109,0,0.0011486,0.0011486,0.0011486
217,1951.4,2.05351,3.47296,1.29442,1.36836,0,0.4549,0.40841,0.4021,0.1822,0.52159,0.35106,0.37335,0.1411,2.17118,3.83344,1.56514,1.77062,0,0.00114464,0.00114464,0.00114464
218,1960.52,2.05645,3.50021,1.25552,1.34925,0,0.37277,0.40426,0.39217,0.16308,0.34706,0.37234,0.36611,0.13205,2.16418,3.85093,1.57729,1.73378,0,0.00114068,0.00114068,0.00114068
219,1969.21,1.99939,3.45537,1.3034,1.3749,0,0.36885,0.44681,0.39412,0.16317,0.35039,0.41891,0.37204,0.12616,2.23092,3.85076,1.62858,1.77423,0,0.00113672,0.00113672,0.00113672
220,1977.96,1.99128,3.42014,1.27432,1.36855,0,0.36885,0.44681,0.39412,0.16317,0.35039,0.41891,0.37204,0.12616,2.23092,3.85076,1.62858,1.77423,0,0.00113276,0.00113276,0.00113276
221,1986.75,1.99333,3.42281,1.24246,1.33176,0,0.5704,0.34043,0.41702,0.16249,0.56242,0.32979,0.37978,0.12425,2.29636,3.8988,1.57407,1.83574,0,0.0011288,0.0011288,0.0011288
222,1995.36,2.00489,3.35225,1.24739,1.34532,0,0.54118,0.37234,0.43455,0.17579,0.50345,0.33441,0.36063,0.12663,2.29454,3.93126,1.57925,1.83486,0,0.00112484,0.00112484,0.00112484
223,2003.82,1.99259,3.37192,1.31312,1.38081,0,0.57696,0.3617,0.43843,0.18315,0.52753,0.32979,0.37833,0.14038,2.20399,3.9199,1.59817,1.7693,0,0.00112088,0.00112088,0.00112088
224,2012.46,1.962,3.36822,1.32337,1.38235,0,0.59126,0.37234,0.45475,0.18554,0.65208,0.35894,0.4335,0.13724,2.22685,3.91889,1.58937,1.7536,0,0.00111692,0.00111692,0.00111692
225,2021.18,2.06253,3.50848,1.35362,1.41706,0,0.48662,0.35106,0.41108,0.1742,0.60398,0.35106,0.40053,0.12948,2.25686,4.0105,1.61208,1.80352,0,0.00111296,0.00111296,0.00111296
226,2029.98,1.98541,3.42443,1.25559,1.38507,0,0.62807,0.28723,0.382,0.16096,0.66251,0.28723,0.35542,0.11534,2.29289,3.97291,1.65279,1.85669,0,0.001109,0.001109,0.001109
227,2038.92,2.03224,3.48612,1.30931,1.36829,0,0.57388,0.31915,0.39328,0.16048,0.62405,0.28723,0.37744,0.12058,2.24703,3.79615,1.63184,1.83212,0,0.00110504,0.00110504,0.00110504
228,2047.91,2.00697,3.42841,1.30983,1.41646,0,0.47842,0.40426,0.42632,0.16979,0.58684,0.28723,0.34747,0.1242,2.2042,3.76721,1.6101,1.7895,0,0.00110108,0.00110108,0.00110108
229,2056.56,2.02322,3.45048,1.25083,1.35254,0,0.529,0.42553,0.44969,0.18545,0.54043,0.32979,0.39128,0.13435,2.2682,3.84998,1.58904,1.80577,0,0.00109712,0.00109712,0.00109712
230,2065.21,1.9816,3.35802,1.32045,1.39396,0,0.529,0.42553,0.44969,0.18545,0.54043,0.32979,0.39128,0.13435,2.2682,3.84998,1.58904,1.80577,0,0.00109316,0.00109316,0.00109316
231,2073.77,1.93235,3.34282,1.28833,1.34877,0,0.56864,0.37868,0.4356,0.17435,0.52071,0.34677,0.34676,0.1248,2.2645,3.90468,1.58239,1.79715,0,0.0010892,0.0010892,0.0010892
232,2082.58,1.97938,3.39145,1.28581,1.37721,0,0.53664,0.39362,0.43714,0.18357,0.55317,0.34043,0.37786,0.13142,2.26949,3.939,1.55834,1.78552,0,0.00108524,0.00108524,0.00108524
233,2091.62,1.98105,3.40614,1.3085,1.381,0,0.52543,0.3617,0.41324,0.17948,0.52627,0.35459,0.39546,0.13276,2.26891,3.89345,1.57232,1.78209,0,0.00108128,0.00108128,0.00108128
234,2100.53,1.95873,3.35318,1.21528,1.34093,0,0.60045,0.34043,0.40086,0.17022,0.60027,0.30359,0.3634,0.13027,2.17814,3.86445,1.6559,1.77087,0,0.00107732,0.00107732,0.00107732
235,2109.21,1.97273,3.48804,1.28272,1.38141,0,0.54426,0.3617,0.38771,0.16678,0.55443,0.32979,0.35775,0.13221,2.14389,3.86741,1.64787,1.76644,0,0.00107336,0.00107336,0.00107336
236,2117.98,2.01205,3.49673,1.30704,1.40168,0,0.48222,0.37234,0.41333,0.17694,0.48946,0.35701,0.38408,0.1402,2.18479,3.83797,1.59047,1.76637,0,0.0010694,0.0010694,0.0010694
237,2126.81,1.9641,3.45098,1.27658,1.37449,0,0.4527,0.40426,0.42443,0.18211,0.54634,0.32979,0.39516,0.13859,2.19063,3.84419,1.55644,1.7824,0,0.00106544,0.00106544,0.00106544
238,2135.48,1.89736,3.24675,1.16967,1.32093,0,0.38787,0.35106,0.3734,0.16843,0.4376,0.31915,0.3724,0.11963,2.21083,3.86214,1.61489,1.77256,0,0.00106148,0.00106148,0.00106148
239,2144.24,1.91495,3.34724,1.30151,1.39545,0,0.59876,0.29787,0.37966,0.15919,0.60634,0.29787,0.34267,0.11636,2.25251,3.85185,1.57473,1.79461,0,0.00105752,0.00105752,0.00105752
240,2158.89,1.92265,3.32835,1.20973,1.32827,0,0.49388,0.34043,0.38623,0.16437,0.6981,0.29524,0.36562,0.13553,2.20862,3.79412,1.60359,1.81434,0,0.00105356,0.00105356,0.00105356
241,2169.29,1.91357,3.28884,1.23266,1.37371,0,0.49388,0.34043,0.38623,0.16437,0.6981,0.29524,0.36562,0.13553,2.20862,3.79412,1.60359,1.81434,0,0.0010496,0.0010496,0.0010496
242,2178.1,1.90695,3.28185,1.23245,1.37215,0,0.50192,0.37525,0.41297,0.16238,0.51357,0.35106,0.37235,0.12153,2.23232,3.81178,1.61911,1.84106,0,0.00104564,0.00104564,0.00104564
243,2186.89,2.01546,3.42939,1.28522,1.39103,0,0.63317,0.3617,0.47771,0.18908,0.64209,0.3617,0.44891,0.14675,2.27586,3.85635,1.51969,1.85691,0,0.00104168,0.00104168,0.00104168
